department_name,school,harvard_equivalent,PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5R01HL121253-03,RPGs - Non SBIR/STTR,9054912,"COLECRAFT, HENRY M",L-type calcium channel trafficking and modulation in heart,PHYSIOLOGY,SCHOOLS OF MEDICINE,$363.908 ,$212.045 ,575953,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,26.04.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5R01GM107585-03,RPGs - Non SBIR/STTR,9036274,"COLECRAFT, HENRY M",Small G-protein Regulation of Calcium Channels,PHYSIOLOGY,SCHOOLS OF MEDICINE,$190.000 ,$114.000 ,304000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,22.03.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5R21NS093572-02,RPGs - Non SBIR/STTR,9066828,"DODD, JANE",Trans-Synaptic Tracing of Developing Somatosensory Circuits,PHYSIOLOGY,SCHOOLS OF MEDICINE,$125.000 ,$75.000 ,200000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,03.06.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01MH097879-05,RPGs - Non SBIR/STTR,9054925,"GOGOS, JOSEPH A",microRNA dysregulation in psychiatric disorders and cognitive dysfunction,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$149.315 ,399315,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,25.03.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01MH080234-09,RPGs - Non SBIR/STTR,9033152,"GOGOS, JOSEPH A",Elucidating the Effect of Disc 1 on Neurodevelopment and Synaptic Transmission,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$149.429 ,399429,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,23.03.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01NS061908-09,RPGs - Non SBIR/STTR,9037058,"GRUEBER, WESLEY B",Dendritic patterning by interacting extrinsic cues,PHYSIOLOGY,SCHOOLS OF MEDICINE,$218.750 ,$130.651 ,349401,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,09.03.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01AR054447-09,RPGs - Non SBIR/STTR,9118701,"KOUSTENI, STAVROULA",The Osteoblast as a Determinant of Leukemogenesis,PHYSIOLOGY,SCHOOLS OF MEDICINE,$220.324 ,$121.387 ,341711,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,09.08.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,1R01HL130937-01A1,RPGs - Non SBIR/STTR,9176849,"KOUSTENI, STAVROULA",Genetic characterization of osteoblast-induced leukemias,PHYSIOLOGY,SCHOOLS OF MEDICINE,$365.928 ,$219.557 ,585485,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,19.08.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,3R01GM111980-02S2,RPGs - Non SBIR/STTR,9291812,"MANCIA, FILIPPO",Lipid biosynthesis and modification by integral-membrane enzymes,PHYSIOLOGY,SCHOOLS OF MEDICINE,$100.000 ,$60.000 ,160000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,08.09.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01GM098617-05,RPGs - Non SBIR/STTR,9040993,"MANCIA, FILIPPO",CysZ proteins_A family of sulfate transporters with remarkable architecture,PHYSIOLOGY,SCHOOLS OF MEDICINE,$190.000 ,$114.000 ,304000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,03.02.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5R21AI119672-02,RPGs - Non SBIR/STTR,9100634,"MANCIA, FILIPPO",Structural basis of phosphoinositide biosynthesis in Mycobacterium tuberculosis,PHYSIOLOGY,SCHOOLS OF MEDICINE,$125.000 ,$75.000 ,200000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,06.06.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,3R01GM111980-02S1,RPGs - Non SBIR/STTR,9277051,"MANCIA, FILIPPO",Lipid biosynthesis and modification by integral-membrane enzymes,PHYSIOLOGY,SCHOOLS OF MEDICINE,$48.346 ,NA,48346,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,06.09.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5R01GM111980-02,RPGs - Non SBIR/STTR,9131765,"MANCIA, FILIPPO",Lipid biosynthesis and modification by integral-membrane enzymes,PHYSIOLOGY,SCHOOLS OF MEDICINE,$269.279 ,$130.834 ,400113,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,12.08.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5T32HL120826-03,Training - Institutional,8986205,"MARKS, ANDREW ROBERT",Training in Cardiovascular Translational Research,PHYSIOLOGY,SCHOOLS OF MEDICINE,$419.660 ,$27.013 ,446673,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,14.12.15,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R01HL061503-18,RPGs - Non SBIR/STTR,9113612,"MARKS, ANDREW ROBERT",Molecular Basis of Heart Failure,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$150.000 ,400000,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,12.07.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,1R21DK112074-01,RPGs - Non SBIR/STTR,9226459,"OWUSU, EDWARD",IGFBP-Mediated Local and Systemic Effects of Mitochondrial Dysfunction in Skeletal Muscles,PHYSIOLOGY,SCHOOLS OF MEDICINE,$125.000 ,$72.984 ,197984,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,16.09.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,5K99DK107895-02,Other Research-Related,9144395,"SANTULLI, GAETANO",Targeting intracellular calcium leak as novel therapy for diabetes,PHYSIOLOGY,SCHOOLS OF MEDICINE,$81.664 ,$6.533 ,88197,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,30.08.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,3R25NS076445-04S1,Other Research-Related,9212967,"SIEGELBAUM, STEVEN A",Summer Program for Under Represented Students (SPURS),PHYSIOLOGY,SCHOOLS OF MEDICINE,$1.729 ,$138 ,1867,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,04.02.16,NA
PHYSIOLOGY AND CELLULAR BIOPHYSICS,Columbia-Vagelos,CB,4R25NS076445-05,Other Research-Related,9021689,"SIEGELBAUM, STEVEN A",Summer Program for Under Represented Students (SPURS),PHYSIOLOGY,SCHOOLS OF MEDICINE,$54.436 ,$4.355 ,58791,13,NEW YORK,NEW YORK,10032,Y,COLUMBIA U COL OF PHYSICIANS & SURGEONS,Domestic Higher Education,04.03.16,NA
SYSTEMS BIOLOGY,Columbia-Vagelos,SB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,1R01NS093073-01A1,RPGs - Non SBIR/STTR,9177341,"GU, CHEN",Polarized Initiation of Varicosity Formation in Central Neuron Mechanosensation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$232.063 ,$116.245 ,348308,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,06.06.16,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,5R01GM062970-15,RPGs - Non SBIR/STTR,9054128,"PARTHUN, MARK R",Type B histone acetyltransferases and the assembly of chromatin structure,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$240.638 ,$116.801 ,357439,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,29.03.16,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,5R01GM084177-06,RPGs - Non SBIR/STTR,9118224,"SCHOENBERG, DANIEL R.",Relationship of cytoplasmic capping to post-transcriptional gene regulation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$215.958 ,$111.861 ,327819,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,01.03.16,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,1R21NS092396-01A1,RPGs - Non SBIR/STTR,9182629,"KURET, JEFF A",Imaging agents for synucleinopathy drug discovery,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$150.000 ,$74.741 ,224741,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,19.07.16,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,1R21NS098362-01,RPGs - Non SBIR/STTR,9168428,"YOON, SUNG OK",A novel role for the p75 neurotrophin receptor in regulating nocicpetion,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$170.991 ,$74.614 ,245605,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,06.05.16,NA
BIOLOGICAL CHEMISTRY AND PHARMACOLOGY,Ohio State,BCMP,3R01GM084177-06S1,RPGs - Non SBIR/STTR,9249712,"SCHOENBERG, DANIEL R.",Relationship of cytoplasmic capping to post-transcriptional gene regulation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.340 ,$18.270 ,63610,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,06.06.16,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,5U01CA188547-02,RPGs - Non SBIR/STTR,9070645,"HUANG, KUN",Informatics Links Between Histological Features and Genetics in Cancer,MISCELLANEOUS,SCHOOLS OF MEDICINE,$325.721 ,$60.265 ,385986,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,24.05.16,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,3T15LM011270-04S2,Other,9197449,"PAYNE, PHILIP R.O.",The OSU Clinical and Translational Research Informatics Training Program (CTRIP),MISCELLANEOUS,SCHOOLS OF MEDICINE,$29.983 ,$2.399 ,32382,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,21.12.15,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,4T15LM011270-05,Other,9105401,"EMBI, PETER J",The OSU Clinical and Translational Research Informatics Training Program (CTRIP),MISCELLANEOUS,SCHOOLS OF MEDICINE,$933.767 ,$55.361 ,964202,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,30.06.16,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,5R01CA134451-07,RPGs - Non SBIR/STTR,9070324,"GURCAN, METIN NAFI",Computer-based assessment of tumor microenvironment (TME) in Follicular Lymphoma,MISCELLANEOUS,SCHOOLS OF MEDICINE,$159.359 ,$74.895 ,234254,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,23.05.16,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,1R21CA198228-01A1,RPGs - Non SBIR/STTR,9099457,"PARVIN, JEFFREY D",BRCA1 interacting proteins important for DNA repair,MISCELLANEOUS,SCHOOLS OF MEDICINE,$130.500 ,$62.014 ,192514,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,06.04.16,NA
BIOMEDICAL INFORMATICS,Ohio State,DBMI,5R01AI116975-02,RPGs - Non SBIR/STTR,9061594,"HEBERT, COURTNEY L.",Automation and Multi-Site Validation of a Personalized Empiric Antibiotic Advisor,MISCELLANEOUS,SCHOOLS OF MEDICINE,$262.117 ,$123.316 ,385433,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,15.04.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R01AI084898-07,RPGs - Non SBIR/STTR,8995175,"WILLIAMS, MARSHALL VANCE",Stress Effects on Virus Protein induced Inflammation and Sickness Behavior,GENETICS,SCHOOLS OF MEDICINE,$369.098 ,$199.313 ,568411,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,15.03.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4T32NS077984-05,Training - Institutional,9085451,"GUTTRIDGE, DENIS C",Training in neuromuscular diseases,GENETICS,SCHOOLS OF MEDICINE,$197.034 ,$14.678 ,152565,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,12.07.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4U01CA166905-04,RPGs - Non SBIR/STTR,9119738,"CROCE, CARLO M",Identifying non-coding RNAs for early detection and prevention of lung cancer,GENETICS,SCHOOLS OF MEDICINE,$763.772 ,$133.538 ,897104,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,22.06.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5K22CA187931-02,Other Research-Related,9139472,"STROHECKER, ANNE M",Identification of Novel Mechanisms of Autophagy Regulation for Cancer,GENETICS,SCHOOLS OF MEDICINE,$179.100 ,$14.328 ,193428,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,03.08.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,1R13CA210548-01,Other Research-Related,9195512,"GUTTRIDGE, DENIS C",3rd Cancer Cachexia Conference: Translating Basic Mechanisms to Therapy,GENETICS,SCHOOLS OF MEDICINE,$10.000 ,NA,10000,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,15.07.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,1S10OD021808-01,Other Research-Related,9076066,"SYMER, DAVID ERIC",Fluidigm BioMark HD and Juno integrated system,GENETICS,SCHOOLS OF MEDICINE,$270.000 ,NA,270000,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,04.02.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,3R01AR044719-16S1,RPGs - Non SBIR/STTR,9182249,"OSTROWSKI, MICHAEL C.",MITF: Regulating Osteoclast Gene Expression and Function,GENETICS,SCHOOLS OF MEDICINE,$27.820 ,$10.937 ,38757,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,29.06.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,1R21AI122981-01,RPGs - Non SBIR/STTR,9064991,"YODER, KRISTINE E",CRISPR gRNA library screen of the HIV-1 genome,GENETICS,SCHOOLS OF MEDICINE,$125.000 ,$67.500 ,192500,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,12.08.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R01CA121275-08,RPGs - Non SBIR/STTR,9001310,"LEONE, GUSTAVO WALTER",Tumor Suppressor Roles of E2F7 & E2F8 in Hepatocellular Carcinoma (HCC),GENETICS,SCHOOLS OF MEDICINE,$205.261 ,$110.841 ,316102,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,27.01.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R01CA190740-02,RPGs - Non SBIR/STTR,9095282,"CROCE, CARLO M",Molecular Mechanisms of Cachexia in Lung Cancer,GENETICS,SCHOOLS OF MEDICINE,$278.626 ,$150.458 ,429084,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,30.06.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4R01CA180057-04,RPGs - Non SBIR/STTR,9088383,"GUTTRIDGE, DENIS C",(PQD6) Muscle stem cells and cancer cachexia,GENETICS,SCHOOLS OF MEDICINE,$260.725 ,$133.372 ,394097,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,16.06.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4R01CA163640-04,RPGs - Non SBIR/STTR,9037607,"CAO, LEI",Identifying brain mediators distinguishing eustress and distress impact on cancer,GENETICS,SCHOOLS OF MEDICINE,$152.250 ,$82.215 ,234465,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,31.03.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4P01CA097189-10,RPGs - Non SBIR/STTR,9091435,"OSTROWSKI, MICHAEL C.",Genetic Analysis of the Breast Tumor Microenvironment,GENETICS,SCHOOLS OF MEDICINE,$1.103.621 ,$457.419 ,1561040,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,23.05.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,3T32GM068412-09S1,Training - Institutional,9303843,"GRODEN, JOANNA LOUISE",Integrative Training in Biomedical Systems,GENETICS,SCHOOLS OF MEDICINE,$62.319 ,$4.986 ,67305,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,11.07.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R01AR044719-16,RPGs - Non SBIR/STTR,9015743,"OSTROWSKI, MICHAEL C.",MITF: Regulating Osteoclast Gene Expression and Function,GENETICS,SCHOOLS OF MEDICINE,$282.563 ,$152.584 ,435147,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,26.01.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R01CA086978-13,RPGs - Non SBIR/STTR,9004604,"JACOB, SAMSON T",Molecular mechanism of diet-induced carcinogenesis,GENETICS,SCHOOLS OF MEDICINE,$202.500 ,$109.350 ,311850,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,29.02.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4T32GM068412-09,Training - Institutional,9102230,"GRODEN, JOANNA LOUISE",Integrative Training in Biomedical Systems,GENETICS,SCHOOLS OF MEDICINE,$231.018 ,$13.380 ,244398,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,29.06.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4R01CA166590-04,RPGs - Non SBIR/STTR,8978296,"CAO, LEI",Cancer Prevention and Treatment by Activation of a Brain-Adipocyte Axis,GENETICS,SCHOOLS OF MEDICINE,$207.500 ,$112.050 ,319550,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,23.11.15,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,5R35CA197706-02,RPGs - Non SBIR/STTR,9143733,"CROCE, CARLO M",Cancer Gene Discovery to Identify Targetable Targets,GENETICS,SCHOOLS OF MEDICINE,$600.000 ,$324.000 ,924000,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,25.07.16,NA
CANCER BIOLOGY AND GENETICS,Ohio State,Gen;CB,4R01AG041250-04,RPGs - Non SBIR/STTR,9088252,"CAO, LEI",The role of hypothalamic-sympathoneural-adipocyte axis in healthy aging,GENETICS,SCHOOLS OF MEDICINE,$205.000 ,$110.700 ,315700,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,20.05.16,NA
BIOMEDICAL EDUCATION AND ANATOMY,Ohio State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,3T32GM075787-06S1,Training - Institutional,9318901,"SCHLESINGER, LARRY S.",Medical Scientist Training Program-Ohio State University,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$46.974 ,$2.230 ,49204,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,22.07.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1R01AI124121-01,RPGs - Non SBIR/STTR,9093169,"AMER, AMAL O",Restoring macrophage function in cystic fibrosis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$336.252 ,$173.481 ,509733,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,20.01.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,5R01AI107250-03,RPGs - Non SBIR/STTR,8995618,"SEVEAU, STEPHANIE M M",Multifaceted activity of listeriolysin O during host cell invasion by Listeria,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000 ,$130.626 ,380626,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,15.01.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,4R01AI097116-05,RPGs - Non SBIR/STTR,8970668,"AHMER, BRIAN M",Coordination of metabolism and virulence during infection,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$308.125 ,$65.624 ,373749,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,11.11.15,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,5R01AI116917-02,RPGs - Non SBIR/STTR,9022405,"GUNN, JOHN S",Mechanisms of the development and maintenance of Salmonella gallbladder carriage,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$534.786 ,$212.016 ,746802,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,20.05.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1R21AI126082-01,RPGs - Non SBIR/STTR,9167028,"TURNER, JOANNE",IL-10 as a host modifier of PZA activity,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$150.000 ,$81.000 ,231000,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,10.06.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1P01AG051428-01,RPGs - Non SBIR/STTR,8996890,"TURNER, JOANNE",Exploring the impact of inflammaging on immune function during M. tb infection,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$1.090.980 ,$555.469 ,1646449,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,14.03.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1R01AI121196-01A1,RPGs - Non SBIR/STTR,9175444,"ZHANG, JIAN",Role of Protein Ubiquitination in Sepsis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$225.000 ,$115.127 ,340127,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,23.06.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1R21HD086368-01A1,RPGs - Non SBIR/STTR,9181134,"LOVETT-RACKE, AMY E",Neuroprotective role of vitamin D during childhood,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$150.000 ,$81.000 ,231000,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,12.08.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,5R21AI113477-02,RPGs - Non SBIR/STTR,9000616,"AMER, AMAL O",Human susceptibility to Legionella infection,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$139.919 ,$51.224 ,191143,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,21.01.16,NA
MICROBIAL INFECTION AND IMMUNITY,Ohio State,Mb;Imm,1R01AI123253-01,RPGs - Non SBIR/STTR,9080707,"ZHANG, JIAN",Regulation of Innate Immune System Sensing of C. albicans Infection,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000 ,$125.612 ,375612,3,COLUMBUS,OHIO,43210,Y,OHIO STATE UNIVERSITY COL OF MEDICINE,Domestic Higher Education,28.03.16,NA
