school,department_name,harvard_equivalent,funding_type,year,funding_amount
Rutgers New Jersey,NEUROSCIENCE AND CELL BIOLOGY,Nb;CB,nih,2017,0
Rutgers New Jersey,NEUROSCIENCE AND CELL BIOLOGY,Nb;CB,nih,2016,0
Rutgers New Jersey,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2020,5577403
Rutgers New Jersey,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2019,4182915
Rutgers New Jersey,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2018,0
Rutgers New Jersey,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2017,0
Rutgers New Jersey,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2016,0
Rutgers New Jersey,PATHOLOGY IMMUNOLOGY AND LABORATORY MEDICINE,Imm,nih,2020,0
Rutgers New Jersey,PATHOLOGY IMMUNOLOGY AND LABORATORY MEDICINE,Imm,nih,2019,0
Rutgers New Jersey,PATHOLOGY IMMUNOLOGY AND LABORATORY MEDICINE,Imm,nih,2018,0
Rutgers New Jersey,PATHOLOGY IMMUNOLOGY AND LABORATORY MEDICINE,Imm,nih,2017,0
Rutgers New Jersey,PATHOLOGY IMMUNOLOGY AND LABORATORY MEDICINE,Imm,nih,2016,0
Rutgers New Jersey,PHARMACOLOGY,NA,nih,2020,2074913
Rutgers New Jersey,PHARMACOLOGY,NA,nih,2019,2115233
Rutgers New Jersey,PHARMACOLOGY,NA,nih,2018,0
Rutgers New Jersey,PHARMACOLOGY,NA,nih,2017,0
Rutgers New Jersey,PHARMACOLOGY,NA,nih,2016,0
Rutgers New Jersey,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2020,6777322
Rutgers New Jersey,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2019,9569404
Rutgers New Jersey,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2018,0
Rutgers New Jersey,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2017,0
Rutgers New Jersey,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2016,0
Saint Louis,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3542333
Saint Louis,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,3479872
Saint Louis,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,3545414
Saint Louis,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,2874770
Saint Louis,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,3199115
Saint Louis,CLINICAL TRIALS OFFICE,NA,nih,2020,0
Saint Louis,CLINICAL TRIALS OFFICE,NA,nih,2019,0
Saint Louis,CLINICAL TRIALS OFFICE,NA,nih,2018,0
Saint Louis,CLINICAL TRIALS OFFICE,NA,nih,2017,0
Saint Louis,CLINICAL TRIALS OFFICE,NA,nih,2016,0
Saint Louis,COMPARATIVE MEDICINE,NA,nih,2020,0
Saint Louis,COMPARATIVE MEDICINE,NA,nih,2019,0
Saint Louis,COMPARATIVE MEDICINE,NA,nih,2018,0
Saint Louis,COMPARATIVE MEDICINE,NA,nih,2017,0
Saint Louis,COMPARATIVE MEDICINE,NA,nih,2016,0
Saint Louis,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,1933788
Saint Louis,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,1505523
Saint Louis,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,2038960
Saint Louis,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Saint Louis,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Saint Louis,PATHOLOGY,NA,nih,2020,681750
Saint Louis,PATHOLOGY,NA,nih,2019,681750
Saint Louis,PATHOLOGY,NA,nih,2018,681750
Saint Louis,PATHOLOGY,NA,nih,2017,681750
Saint Louis,PATHOLOGY,NA,nih,2016,882651
Saint Louis,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,NA,nih,2020,2377281
Saint Louis,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,NA,nih,2019,4781485
Saint Louis,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,NA,nih,2018,3534407
Saint Louis,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,NA,nih,2017,2485628
Saint Louis,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,NA,nih,2016,3405278
San Juan Bautista,ANATOMY,NA,nih,2020,0
San Juan Bautista,ANATOMY,NA,nih,2019,0
San Juan Bautista,ANATOMY,NA,nih,2018,0
San Juan Bautista,ANATOMY,NA,nih,2017,0
San Juan Bautista,ANATOMY,NA,nih,2016,0
San Juan Bautista,BIOCHEMISTRY/PHARMACOLOGY,NA,nih,2020,0
San Juan Bautista,BIOCHEMISTRY/PHARMACOLOGY,NA,nih,2019,0
San Juan Bautista,BIOCHEMISTRY/PHARMACOLOGY,NA,nih,2018,0
San Juan Bautista,BIOCHEMISTRY/PHARMACOLOGY,NA,nih,2017,0
San Juan Bautista,BIOCHEMISTRY/PHARMACOLOGY,NA,nih,2016,0
San Juan Bautista,MICROBIOLOGY,NA,nih,2020,0
San Juan Bautista,MICROBIOLOGY,NA,nih,2019,0
San Juan Bautista,MICROBIOLOGY,NA,nih,2018,0
San Juan Bautista,MICROBIOLOGY,NA,nih,2017,0
San Juan Bautista,MICROBIOLOGY,NA,nih,2016,0
San Juan Bautista,PHYSIOLOGY/PATHOLOGY,NA,nih,2020,0
San Juan Bautista,PHYSIOLOGY/PATHOLOGY,NA,nih,2019,0
San Juan Bautista,PHYSIOLOGY/PATHOLOGY,NA,nih,2018,0
San Juan Bautista,PHYSIOLOGY/PATHOLOGY,NA,nih,2017,0
San Juan Bautista,PHYSIOLOGY/PATHOLOGY,NA,nih,2016,0
South Alabama,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,804735
South Alabama,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,804735
South Alabama,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,1154661
South Alabama,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,606000
South Alabama,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,560625
South Alabama,COMPARATIVE MEDICINE,NA,nih,2020,0
South Alabama,COMPARATIVE MEDICINE,NA,nih,2019,0
South Alabama,COMPARATIVE MEDICINE,NA,nih,2018,0
South Alabama,COMPARATIVE MEDICINE,NA,nih,2017,0
South Alabama,COMPARATIVE MEDICINE,NA,nih,2016,0
South Alabama,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,385000
South Alabama,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,0
South Alabama,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
South Alabama,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
South Alabama,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,303000
South Alabama,PHARMACOLOGY,BCMP,nih,2020,3884720
South Alabama,PHARMACOLOGY,BCMP,nih,2019,3262484
South Alabama,PHARMACOLOGY,BCMP,nih,2018,3194262
South Alabama,PHARMACOLOGY,BCMP,nih,2017,757500
South Alabama,PHARMACOLOGY,BCMP,nih,2016,2588357
South Alabama,PHYSIOLOGY AND CELL BIOLOGY,CB,nih,2020,1690634
South Alabama,PHYSIOLOGY AND CELL BIOLOGY,CB,nih,2019,1606714
South Alabama,PHYSIOLOGY AND CELL BIOLOGY,CB,nih,2018,1214521
South Alabama,PHYSIOLOGY AND CELL BIOLOGY,CB,nih,2017,928957
South Alabama,PHYSIOLOGY AND CELL BIOLOGY,CB,nih,2016,212583
South Carolina Columbia,CELL BIOLOGY AND ANATOMY,CB,nih,2020,705065
South Carolina Columbia,CELL BIOLOGY AND ANATOMY,CB,nih,2019,1690321
South Carolina Columbia,CELL BIOLOGY AND ANATOMY,CB,nih,2018,1508799
South Carolina Columbia,CELL BIOLOGY AND ANATOMY,CB,nih,2017,1654562
South Carolina Columbia,CELL BIOLOGY AND ANATOMY,CB,nih,2016,1105477
South Carolina Columbia,PATHOLOGY MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,8076741
South Carolina Columbia,PATHOLOGY MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,6946588
South Carolina Columbia,PATHOLOGY MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,8365955
South Carolina Columbia,PATHOLOGY MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,6714932
South Carolina Columbia,PATHOLOGY MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,8454632
South Carolina Columbia,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2020,1687197
South Carolina Columbia,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2019,2228045
South Carolina Columbia,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2018,2209460
South Carolina Columbia,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2017,1572464
South Carolina Columbia,PHARMACOLOGY PHYSIOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2016,1657621
South Carolina Greenville,BIOMEDICAL SCIENCES,CB,nih,2020,0
South Carolina Greenville,BIOMEDICAL SCIENCES,CB,nih,2019,0
South Carolina Greenville,BIOMEDICAL SCIENCES,CB,nih,2018,0
South Carolina Greenville,BIOMEDICAL SCIENCES,CB,nih,2017,0
South Carolina Greenville,BIOMEDICAL SCIENCES,CB,nih,2016,0
South Dakota-Sanford,BASIC BIOMEDICAL SCIENCES,NA,nih,2020,6776505
South Dakota-Sanford,BASIC BIOMEDICAL SCIENCES,NA,nih,2019,6238594
South Dakota-Sanford,BASIC BIOMEDICAL SCIENCES,NA,nih,2018,6448475
South Dakota-Sanford,BASIC BIOMEDICAL SCIENCES,NA,nih,2017,6560592
South Dakota-Sanford,BASIC BIOMEDICAL SCIENCES,NA,nih,2016,5924746
South Dakota-Sanford,NEUORSCIENCES,Nb,nih,2020,0
South Dakota-Sanford,NEUORSCIENCES,Nb,nih,2019,0
South Dakota-Sanford,NEUORSCIENCES,Nb,nih,2018,0
South Dakota-Sanford,NEUORSCIENCES,Nb,nih,2017,0
South Dakota-Sanford,NEUORSCIENCES,Nb,nih,2016,0
Southern Cal-Keck,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2020,3536721
Southern Cal-Keck,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2019,3856373
Southern Cal-Keck,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2018,0
Southern Cal-Keck,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2017,0
Southern Cal-Keck,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2016,0
Southern Cal-Keck,INTEGRATIVE ANATOMICAL SCIENCE,NA,nih,2020,0
Southern Cal-Keck,INTEGRATIVE ANATOMICAL SCIENCE,NA,nih,2019,0
Southern Cal-Keck,INTEGRATIVE ANATOMICAL SCIENCE,NA,nih,2018,0
Southern Cal-Keck,INTEGRATIVE ANATOMICAL SCIENCE,NA,nih,2017,0
Southern Cal-Keck,INTEGRATIVE ANATOMICAL SCIENCE,NA,nih,2016,0
Southern Cal-Keck,MEDICAL EDUCATION,NA,nih,2020,0
Southern Cal-Keck,MEDICAL EDUCATION,NA,nih,2019,0
Southern Cal-Keck,MEDICAL EDUCATION,NA,nih,2018,0
Southern Cal-Keck,MEDICAL EDUCATION,NA,nih,2017,0
Southern Cal-Keck,MEDICAL EDUCATION,NA,nih,2016,0
Southern Cal-Keck,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,CB;Mb;Imm,nih,2020,16069265
Southern Cal-Keck,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,CB;Mb;Imm,nih,2019,14357058
Southern Cal-Keck,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,CB;Mb;Imm,nih,2018,0
Southern Cal-Keck,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,CB;Mb;Imm,nih,2017,0
Southern Cal-Keck,MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,CB;Mb;Imm,nih,2016,0
Southern Cal-Keck,PHYSIOLOGY AND NEUROSCIENCE,Nb,nih,2020,16604163
Southern Cal-Keck,PHYSIOLOGY AND NEUROSCIENCE,Nb,nih,2019,24088775
Southern Cal-Keck,PHYSIOLOGY AND NEUROSCIENCE,Nb,nih,2018,18166319
Southern Cal-Keck,PHYSIOLOGY AND NEUROSCIENCE,Nb,nih,2017,0
Southern Cal-Keck,PHYSIOLOGY AND NEUROSCIENCE,Nb,nih,2016,0
Southern Cal-Keck,POPULATION AND PUBLIC HEALTH SCIENCES,GHSM,nih,2020,0
Southern Cal-Keck,POPULATION AND PUBLIC HEALTH SCIENCES,GHSM,nih,2019,0
Southern Cal-Keck,POPULATION AND PUBLIC HEALTH SCIENCES,GHSM,nih,2018,0
Southern Cal-Keck,POPULATION AND PUBLIC HEALTH SCIENCES,GHSM,nih,2017,0
Southern Cal-Keck,POPULATION AND PUBLIC HEALTH SCIENCES,GHSM,nih,2016,0
Southern Cal-Keck,STEM CELL BIOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2020,0
Southern Cal-Keck,STEM CELL BIOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2019,141176
Southern Cal-Keck,STEM CELL BIOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2018,0
Southern Cal-Keck,STEM CELL BIOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2017,0
Southern Cal-Keck,STEM CELL BIOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2016,1810561
Southern Cal-Keck,TRANSLATIONAL GENOMICS,Gn,nih,2020,0
Southern Cal-Keck,TRANSLATIONAL GENOMICS,Gn,nih,2019,0
Southern Cal-Keck,TRANSLATIONAL GENOMICS,Gn,nih,2018,0
Southern Cal-Keck,TRANSLATIONAL GENOMICS,Gn,nih,2017,0
Southern Cal-Keck,TRANSLATIONAL GENOMICS,Gn,nih,2016,0
Southern Illinois,ANATOMY,NA,nih,2020,0
Southern Illinois,ANATOMY,NA,nih,2019,0
Southern Illinois,ANATOMY,NA,nih,2018,442500
Southern Illinois,ANATOMY,NA,nih,2017,0
Southern Illinois,ANATOMY,NA,nih,2016,0
Southern Illinois,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,1096770
Southern Illinois,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,530375
Southern Illinois,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,691500
Southern Illinois,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,481800
Southern Illinois,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,481800
Southern Illinois,INFORMATION AND COMMUNICATION SCIENCES,DBMI,nih,2020,0
Southern Illinois,INFORMATION AND COMMUNICATION SCIENCES,DBMI,nih,2019,0
Southern Illinois,INFORMATION AND COMMUNICATION SCIENCES,DBMI,nih,2018,0
Southern Illinois,INFORMATION AND COMMUNICATION SCIENCES,DBMI,nih,2017,0
Southern Illinois,INFORMATION AND COMMUNICATION SCIENCES,DBMI,nih,2016,0
Southern Illinois,MEDICAL EDUCATION,NA,nih,2020,0
Southern Illinois,MEDICAL EDUCATION,NA,nih,2019,0
Southern Illinois,MEDICAL EDUCATION,NA,nih,2018,0
Southern Illinois,MEDICAL EDUCATION,NA,nih,2017,0
Southern Illinois,MEDICAL EDUCATION,NA,nih,2016,0
Southern Illinois,MEDICAL HUMANITIES,GHSM,nih,2020,0
Southern Illinois,MEDICAL HUMANITIES,GHSM,nih,2019,0
Southern Illinois,MEDICAL HUMANITIES,GHSM,nih,2018,0
Southern Illinois,MEDICAL HUMANITIES,GHSM,nih,2017,0
Southern Illinois,MEDICAL HUMANITIES,GHSM,nih,2016,0
Southern Illinois,MEDICAL MICROBIOLOGY IMMUNOLOGY AND CELL BIOLOGY,Mb;Imm;CB,nih,2020,337406
Southern Illinois,MEDICAL MICROBIOLOGY IMMUNOLOGY AND CELL BIOLOGY,Mb;Imm;CB,nih,2019,327283
Southern Illinois,MEDICAL MICROBIOLOGY IMMUNOLOGY AND CELL BIOLOGY,Mb;Imm;CB,nih,2018,337406
Southern Illinois,MEDICAL MICROBIOLOGY IMMUNOLOGY AND CELL BIOLOGY,Mb;Imm;CB,nih,2017,337406
Southern Illinois,MEDICAL MICROBIOLOGY IMMUNOLOGY AND CELL BIOLOGY,Mb;Imm;CB,nih,2016,444817
Southern Illinois,PHARMACOLOGY,BCMP,nih,2020,1753558
Southern Illinois,PHARMACOLOGY,BCMP,nih,2019,1232954
Southern Illinois,PHARMACOLOGY,BCMP,nih,2018,1237861
Southern Illinois,PHARMACOLOGY,BCMP,nih,2017,1137305
Southern Illinois,PHARMACOLOGY,BCMP,nih,2016,1137727
Southern Illinois,PHYSIOLOGY,NA,nih,2020,0
Southern Illinois,PHYSIOLOGY,NA,nih,2019,685776
Southern Illinois,PHYSIOLOGY,NA,nih,2018,801475
Southern Illinois,PHYSIOLOGY,NA,nih,2017,535403
Southern Illinois,PHYSIOLOGY,NA,nih,2016,221250
Southern Illinois,POPULATION SCIENCES AND POLICY,HCP,nih,2020,0
Southern Illinois,POPULATION SCIENCES AND POLICY,HCP,nih,2019,0
Southern Illinois,POPULATION SCIENCES AND POLICY,HCP,nih,2018,0
Southern Illinois,POPULATION SCIENCES AND POLICY,HCP,nih,2017,0
Southern Illinois,POPULATION SCIENCES AND POLICY,HCP,nih,2016,0
Stanford,BIOCHEMISTRY,BCMP,nih,2020,9623429
Stanford,BIOCHEMISTRY,BCMP,nih,2019,12077435
Stanford,BIOCHEMISTRY,BCMP,nih,2018,10291583
Stanford,BIOCHEMISTRY,BCMP,nih,2017,11696113
Stanford,BIOCHEMISTRY,BCMP,nih,2016,13855576
Stanford,BIOENGINEERING,NA,nih,2020,13647936
Stanford,BIOENGINEERING,NA,nih,2019,10799613
Stanford,BIOENGINEERING,NA,nih,2018,13064172
Stanford,BIOENGINEERING,NA,nih,2017,8733123
Stanford,BIOENGINEERING,NA,nih,2016,15803945
Stanford,CENTER FOR BIOMEDICAL INFORMATICS RESEARCH,DBMI,nih,2020,394250
Stanford,CENTER FOR BIOMEDICAL INFORMATICS RESEARCH,DBMI,nih,2019,444001
Stanford,CENTER FOR BIOMEDICAL INFORMATICS RESEARCH,DBMI,nih,2018,1712688
Stanford,CENTER FOR BIOMEDICAL INFORMATICS RESEARCH,DBMI,nih,2017,3795267
Stanford,CENTER FOR BIOMEDICAL INFORMATICS RESEARCH,DBMI,nih,2016,4137240
Stanford,CHEMICAL AND SYSTEMS BIOLOGY,SB,nih,2020,5721557
Stanford,CHEMICAL AND SYSTEMS BIOLOGY,SB,nih,2019,6702186
Stanford,CHEMICAL AND SYSTEMS BIOLOGY,SB,nih,2018,7239999
Stanford,CHEMICAL AND SYSTEMS BIOLOGY,SB,nih,2017,8939478
Stanford,CHEMICAL AND SYSTEMS BIOLOGY,SB,nih,2016,9383397
Stanford,COMPARATIVE MEDICINE,NA,nih,2020,2641239
Stanford,COMPARATIVE MEDICINE,NA,nih,2019,3175475
Stanford,COMPARATIVE MEDICINE,NA,nih,2018,2528802
Stanford,COMPARATIVE MEDICINE,NA,nih,2017,1792730
Stanford,COMPARATIVE MEDICINE,NA,nih,2016,1525691
Stanford,DEVELOPMENTAL BIOLOGY,NA,nih,2020,7035139
Stanford,DEVELOPMENTAL BIOLOGY,NA,nih,2019,7835924
Stanford,DEVELOPMENTAL BIOLOGY,NA,nih,2018,9207359
Stanford,DEVELOPMENTAL BIOLOGY,NA,nih,2017,8483523
Stanford,DEVELOPMENTAL BIOLOGY,NA,nih,2016,4439175
Stanford,EPIDEMIOLOGY AND POPULATION HEALTH,NA,nih,2020,0
Stanford,EPIDEMIOLOGY AND POPULATION HEALTH,NA,nih,2019,0
Stanford,EPIDEMIOLOGY AND POPULATION HEALTH,NA,nih,2018,0
Stanford,EPIDEMIOLOGY AND POPULATION HEALTH,NA,nih,2017,0
Stanford,EPIDEMIOLOGY AND POPULATION HEALTH,NA,nih,2016,0
Stanford,GENETICS,Gn,nih,2020,40915113
Stanford,GENETICS,Gn,nih,2019,32832336
Stanford,GENETICS,Gn,nih,2018,47625285
Stanford,GENETICS,Gn,nih,2017,38438021
Stanford,GENETICS,Gn,nih,2016,33516684
Stanford,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,14681295
Stanford,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,11584943
Stanford,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,14818291
Stanford,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,26065032
Stanford,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,14730882
Stanford,MOLECULAR AND CELLULAR PHYSIOLOGY,BCMP;CB,nih,2020,12238743
Stanford,MOLECULAR AND CELLULAR PHYSIOLOGY,BCMP;CB,nih,2019,8650478
Stanford,MOLECULAR AND CELLULAR PHYSIOLOGY,BCMP;CB,nih,2018,8969109
Stanford,MOLECULAR AND CELLULAR PHYSIOLOGY,BCMP;CB,nih,2017,10423860
Stanford,MOLECULAR AND CELLULAR PHYSIOLOGY,BCMP;CB,nih,2016,10201270
Stanford,NEUROBIOLOGY,Nb,nih,2020,15056829
Stanford,NEUROBIOLOGY,Nb,nih,2019,15486744
Stanford,NEUROBIOLOGY,Nb,nih,2018,7522184
Stanford,NEUROBIOLOGY,Nb,nih,2017,10272724
Stanford,NEUROBIOLOGY,Nb,nih,2016,6525255
Stanford,STRUCTURAL BIOLOGY,NA,nih,2020,6582626
Stanford,STRUCTURAL BIOLOGY,NA,nih,2019,10510126
Stanford,STRUCTURAL BIOLOGY,NA,nih,2018,10080314
Stanford,STRUCTURAL BIOLOGY,NA,nih,2017,5527995
Stanford,STRUCTURAL BIOLOGY,NA,nih,2016,6911335
SUNY Downstate,CELL BIOLOGY,CB,nih,2020,4747269
SUNY Downstate,CELL BIOLOGY,CB,nih,2019,2966634
SUNY Downstate,CELL BIOLOGY,CB,nih,2018,2644556
SUNY Downstate,CELL BIOLOGY,CB,nih,2017,2706962
SUNY Downstate,CELL BIOLOGY,CB,nih,2016,1051347
SUNY Downstate,PATHOLOGY,NA,nih,2020,0
SUNY Downstate,PATHOLOGY,NA,nih,2019,0
SUNY Downstate,PATHOLOGY,NA,nih,2018,0
SUNY Downstate,PATHOLOGY,NA,nih,2017,0
SUNY Downstate,PATHOLOGY,NA,nih,2016,201086
SUNY Downstate,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2020,2570971
SUNY Downstate,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2019,2976334
SUNY Downstate,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2018,2417980
SUNY Downstate,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2017,3285808
SUNY Downstate,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2016,3342299
SUNY Upstate,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3159454
SUNY Upstate,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,2341461
SUNY Upstate,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,3331740
SUNY Upstate,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,1398710
SUNY Upstate,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,1206561
SUNY Upstate,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,1383834
SUNY Upstate,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,1381858
SUNY Upstate,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,1200306
SUNY Upstate,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,1491632
SUNY Upstate,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,1855912
SUNY Upstate,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,2253692
SUNY Upstate,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,2577939
SUNY Upstate,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,1351647
SUNY Upstate,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,691576
SUNY Upstate,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,944283
SUNY Upstate,NEUROSCIENCE AND PHYSIOLOGY,Nb,nih,2020,1479220
SUNY Upstate,NEUROSCIENCE AND PHYSIOLOGY,Nb,nih,2019,2066393
SUNY Upstate,NEUROSCIENCE AND PHYSIOLOGY,Nb,nih,2018,1494877
SUNY Upstate,NEUROSCIENCE AND PHYSIOLOGY,Nb,nih,2017,1720865
SUNY Upstate,NEUROSCIENCE AND PHYSIOLOGY,Nb,nih,2016,1285399
SUNY Upstate,PHARMACOLOGY,BCMP,nih,2020,1862346
SUNY Upstate,PHARMACOLOGY,BCMP,nih,2019,1829991
SUNY Upstate,PHARMACOLOGY,BCMP,nih,2018,1101600
SUNY Upstate,PHARMACOLOGY,BCMP,nih,2017,1117800
SUNY Upstate,PHARMACOLOGY,BCMP,nih,2016,1005104
TCU UNTHSC,INSTITUTE FOR CANCER RESEARCH,NA,nih,2020,206280
TCU UNTHSC,INSTITUTE FOR CANCER RESEARCH,NA,nih,2019,206280
TCU UNTHSC,INSTITUTE FOR CANCER RESEARCH,NA,nih,2018,212760
TCU UNTHSC,INSTITUTE FOR CANCER RESEARCH,NA,nih,2017,0
TCU UNTHSC,INSTITUTE FOR CANCER RESEARCH,NA,nih,2016,0
Temple-Katz,ALZHEIMER'S CENTER,Nb,nih,2020,1183471
Temple-Katz,ALZHEIMER'S CENTER,Nb,nih,2019,1021023
Temple-Katz,ALZHEIMER'S CENTER,Nb,nih,2018,0
Temple-Katz,ALZHEIMER'S CENTER,Nb,nih,2017,0
Temple-Katz,ALZHEIMER'S CENTER,Nb,nih,2016,0
Temple-Katz,CARDIOVASCULAR RESEARCH CENTER,NA,nih,2020,4649360
Temple-Katz,CARDIOVASCULAR RESEARCH CENTER,NA,nih,2019,6997918
Temple-Katz,CARDIOVASCULAR RESEARCH CENTER,NA,nih,2018,6933296
Temple-Katz,CARDIOVASCULAR RESEARCH CENTER,NA,nih,2017,4892593
Temple-Katz,CARDIOVASCULAR RESEARCH CENTER,NA,nih,2016,2835397
Temple-Katz,CENTER FOR ASIAN HEALTH,GHSM,nih,2020,1657271
Temple-Katz,CENTER FOR ASIAN HEALTH,GHSM,nih,2019,1608811
Temple-Katz,CENTER FOR ASIAN HEALTH,GHSM,nih,2018,1671024
Temple-Katz,CENTER FOR ASIAN HEALTH,GHSM,nih,2017,0
Temple-Katz,CENTER FOR ASIAN HEALTH,GHSM,nih,2016,0
Temple-Katz,CENTER FOR BIOSTATISTICS AND EPIDEMIOLOGY,DBMI,nih,2020,0
