department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
BIOCHEMISTRY,Emory,BCMP,2384501,5R01AI088025-10,RPGs - Non SBIR/STTR,9675209,"CONN, GRAEME L",9491612,RNA modification and antibiotic resistance,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$296.020,$154.164,450184,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,19.03.19,PA13-302
BIOCHEMISTRY,Emory,BCMP,2384501,3R01GM093278-09S2,RPGs - Non SBIR/STTR,9892817,"DUNHAM, CHRISTINE",9820896,Structural Studies of Ribosome Regulation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$92.755,NA,92755,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,19.07.19,PA18-591
BIOCHEMISTRY,Emory,BCMP,2384501,2R01GM093278-10,RPGs - Non SBIR/STTR,9840257,"DUNHAM, CHRISTINE",9820896,Molecular Basis of Ribosomal Frameshifting,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$256.775,$121.909,378684,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,12.08.19,PA18-484
BIOCHEMISTRY,Emory,BCMP,2384501,1F31HL149323-01,Training - Individual,9836312,"JEFFERS, LAUREN ANN",11927537,Causes of Lung Barrier Dysfunction in a Translational Model of Chronic Alcohol Ingestion,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.016,NA,45016,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,20.08.19,PA18-671
BIOCHEMISTRY,Emory,BCMP,2384501,3R35GM122568-02S1,RPGs - Non SBIR/STTR,9893466,"KAHN, RICHARD A",1925363,Molecular mechanisms of ARF family GTPases,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$95.368,$0,95368,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,18.07.19,PA18-591
BIOCHEMISTRY,Emory,BCMP,2384501,5R35GM122568-03,RPGs - Non SBIR/STTR,9774202,"KAHN, RICHARD A",1925363,Molecular mechanisms of ARF family GTPases,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$318.246,$171.819,490065,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,23.08.19,RFAGM17-002
BIOCHEMISTRY,Emory,BCMP,2384501,1R01GM130950-01A1,RPGs - Non SBIR/STTR,9818549,"LIANG, BO",10729234,Structure and Regulation of The Respiratory Syncytial Virus Polymerase,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$225.000,$126.000,351000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,18.09.19,PA18-484
BIOCHEMISTRY,Emory,BCMP,2384501,5R01DK115213-03,RPGs - Non SBIR/STTR,9719836,"ORTLUND, ERIC A",9211472,Targeting the orphan nuclear receptor LRH-1 with small molecules,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$326.526,$179.574,506100,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,18.06.19,PAR16-121
BIOCHEMISTRY,Emory,BCMP,2384501,5U24DK112341-03,Other Research-Related,9648148,"ORTLUND, ERIC A",9211472,Georgia Comprehensive Metabolomics and Proteomics Unit for MoTrPAC,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$1.947.921,$787.026,1419260,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,11.02.19,RFARM15-011
BIOCHEMISTRY,Emory,BCMP,2384501,5R01GM120271-04,RPGs - Non SBIR/STTR,9700152,"REINES, DANIEL",1887676,Biochemical & Genetic Analysis of Low Complexity Domains in RNA-binding protein biology,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$210.000,$114.522,324522,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,30.05.19,PA13-302
BIOCHEMISTRY,Emory,BCMP,2384501,5F31AI133950-03,Training - Individual,9716383,"SCHWARTZ, SAMANTHA LYNNE",14228040,Regulation of 2-5-oligoadenylate synthetase 1 (OAS1) by dsRNA,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.016,NA,45016,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,12.06.19,PA16-309
BIOCHEMISTRY,Emory,BCMP,2384501,1F31CA236493-01A1,Training - Individual,9683239,"TURN, RACHEL ELIZABETH",14228048,ELMOD2: proposed roles in regulating mitochondrial fusion and cell cycle,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.016,NA,45016,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,03.12.18,PA18-671
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,1R56AG059714-01A1,RPGs - Non SBIR/STTR,9976634,"CHIN, LIH-SHEN",7369233,Lewy body dementia pathway and biomarker discovery,PHARMACOLOGY,SCHOOLS OF MEDICINE,$496.241,$185.661,681902,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,13.09.19,PA18-484
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS097776-04,RPGs - Non SBIR/STTR,9690866,"DINGLEDINE, RAYMOND J",1887102,Inflammatory control of blood-brain barrier integrity and epileptogenesis after seizures,PHARMACOLOGY,SCHOOLS OF MEDICINE,$270.628,$151.552,422180,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,12.04.19,PA13-302
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5F31NS103363-02,Training - Individual,9649077,"DOWNS, ANTHONY",14227961,Selective muscarinic receptor antagonists as therapeutics in dystonia,PHARMACOLOGY,SCHOOLS OF MEDICINE,$45.016,NA,45016,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,11.12.18,PA16-309
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS093016-05,RPGs - Non SBIR/STTR,9692813,"FENG, YUE",1885234,Novel control of CDK5 function in the brain,PHARMACOLOGY,SCHOOLS OF MEDICINE,$218.750,$120.479,339229,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,08.05.19,PA13-302
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,1R01NS110110-01A1,RPGs - Non SBIR/STTR,9839242,"FENG, YUE",1885234,Novel regulation and function of the lncRNA Gomafu in human neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,$380.881,$189.087,569968,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,03.07.19,PA18-484
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5U01CA217875-03,RPGs - Non SBIR/STTR,9752497,"FU, HAIAN",1893676,Systematic discovery of neomorph protein-protein interactions in cancer for oncogenic pathway perturbation,PHARMACOLOGY,SCHOOLS OF MEDICINE,$581.997,$323.031,905028,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,01.08.19,RFACA16-014
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R21NS101167-02,RPGs - Non SBIR/STTR,9606521,"GANESH, THOTA",11226025,EP2 antagonists as novel anti-epileptogenic agents,PHARMACOLOGY,SCHOOLS OF MEDICINE,$294.888,$47.919,342807,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,21.11.18,PAR15-071
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5U01AG052460-04,RPGs - Non SBIR/STTR,9756261,"GANESH, THOTA",11226025,Development of EP2 receptor antagonists for suppression of Alzheimers neuropathology,PHARMACOLOGY,SCHOOLS OF MEDICINE,$455.451,$247.213,702664,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,19.08.19,PAR15-174
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,1R21MH117338-01A1,RPGs - Non SBIR/STTR,9745983,"HALL, RANDY A",1885825,Activation and Regulation of the Synaptic Receptor BAI1,PHARMACOLOGY,SCHOOLS OF MEDICINE,$125.000,$70.000,195000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,25.03.19,PA18-350
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5T32GM008602-23,Training - Institutional,9729710,"HALL, RANDY A",1885825,Graduate Training in the Pharmacological Sciences,PHARMACOLOGY,SCHOOLS OF MEDICINE,$271.896,$14.072,285968,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,31.05.19,PA16-152
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R21NS106323-02,RPGs - Non SBIR/STTR,9644099,"HALL, RANDY A",1885825,GPR37 Interaction with the Myelin-Associated Glycoprotein MAG,PHARMACOLOGY,SCHOOLS OF MEDICINE,$150.000,$84.000,234000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,14.01.19,PA16-161
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R21NS102652-02,RPGs - Non SBIR/STTR,9640493,"HEPLER, JOHN R",1910874,Defining signaling roles for RGS14 and rare human variants of RGS14 in the nuclei of hippocampal neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,$125.000,$68.140,193140,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,10.01.19,PA16-161
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,2R01NS037112-19,RPGs - Non SBIR/STTR,9817389,"HEPLER, JOHN R",1910874,RGS14 regulation of synaptic plasticity in hippocampal neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,$248.565,$129.123,377688,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,16.07.19,PA18-484
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS088528-05,RPGs - Non SBIR/STTR,9616305,"HESS, ELLEN J",1890922,Dopamine neurotransmission in a model of DOPA-responsive dystonia,PHARMACOLOGY,SCHOOLS OF MEDICINE,$305.032,$94.045,399077,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,22.01.19,PA13-302
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS093362-05,RPGs - Non SBIR/STTR,9741820,"KUKAR, THOMAS L",8509378,Defining the role of FUS phosphorylation in neurodegeneration,PHARMACOLOGY,SCHOOLS OF MEDICINE,$260.566,$122.487,383053,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,13.07.19,PA13-302
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS105971-02,RPGs - Non SBIR/STTR,9690878,"KUKAR, THOMAS L",8509378,Molecular mechanisms of Progranulin in Neurodegeneration,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.000,$136.280,386280,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,05.03.19,PA16-160
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,3R01NS093362-04S1,RPGs - Non SBIR/STTR,9819049,"KUKAR, THOMAS L",8509378,Defining the role of FUS phosphorylation in neurodegeneration,PHARMACOLOGY,SCHOOLS OF MEDICINE,$20.908,$10.017,30925,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,15.01.19,PA18-906
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS092343-05,RPGs - Non SBIR/STTR,9749259,"LI, LIAN",1873231,SIMPLE-regulated trafficking and peripheral neuropathy,PHARMACOLOGY,SCHOOLS OF MEDICINE,$214.552,$118.196,332748,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,22.07.19,PA13-302
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R21AG058866-02,RPGs - Non SBIR/STTR,9764232,"LI, WENMING",11366155,Biogenetical Mechanisms Underlying Individual miRNAs Associated with Alzheimers Disease,PHARMACOLOGY,SCHOOLS OF MEDICINE,$150.000,$84.000,234000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,25.06.19,PAR17-039
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS107505-02,RPGs - Non SBIR/STTR,9749280,"MAO, ZIXU",1884627,Chaperone-mediated Autophagy and Synaptic Dysfunction in Parkinsons Disease,PHARMACOLOGY,SCHOOLS OF MEDICINE,$332.762,$187.753,520515,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,15.05.19,PA16-160
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5F31NS106896-02,Training - Individual,9947744,"MCDANIEL, MIRANDA JADE",12638436,Exploring the Function of NMDA Receptors with Non-Identical GluN2 Subunits,PHARMACOLOGY,SCHOOLS OF MEDICINE,$45.016,NA,45016,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,15.08.19,PA16-309
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01NS100967-03,RPGs - Non SBIR/STTR,9647501,"READ, RENEE D",2084889,Mechanisms of RIOK2 function in glioblastoma,PHARMACOLOGY,SCHOOLS OF MEDICINE,$218.750,$119.541,338291,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,21.12.18,PA16-160
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R24NS092989-04,Other Research-Related,9743885,"TRAYNELIS, STEPHEN F",1887223,Functional effects of ion channel mutations found via exome sequencing,PHARMACOLOGY,SCHOOLS OF MEDICINE,$175.000,$98.000,273000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,16.08.19,RFANS16-005
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,1R35NS111619-01,RPGs - Non SBIR/STTR,9745144,"TRAYNELIS, STEPHEN F",1887223,Glutamate receptors and human neurological disease,PHARMACOLOGY,SCHOOLS OF MEDICINE,$381.536,$213.660,595196,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,30.04.19,RFANS18-032
PHARMACOLOGY AND CHEMICAL BIOLOGY,Emory,BCMP,2384501,5R01HD082373-05,RPGs - Non SBIR/STTR,9628022,"YUAN, HONGJIE",2244211,NMDAR Mutations & Neurodevelopmental Disorder: from Mechanism to Targeted Therapy,PHARMACOLOGY,SCHOOLS OF MEDICINE,$207.500,$116.200,323700,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,04.02.19,PA13-302
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R35GM118047-04,RPGs - Non SBIR/STTR,9734115,"AIHARA, HIDEKI",9807994,Structural studies of DNA-processing enzymes,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$430.000,$189.646,619646,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,01.07.19,RFAGM16-002
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,1F32AI147813-01,Training - Individual,9845037,"BECKER, JORDAN T",12497810,APOBEC PROTEINS AND RIBOVIRAL RESTRICTION,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$60.854,NA,60854,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,31.05.19,PA18-670
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01DK053189-18,RPGs - Non SBIR/STTR,9706820,"BERNLOHR, DAVID A",1889286,Lipid Binding Proteins in Obesity and Diabetes Syndromes,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$252.839,$136.533,389372,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,01.05.19,PA16-160
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,1R01GM134681-01,RPGs - Non SBIR/STTR,9840192,"BIELINSKY, ANJA-KATRIN",6981467,The role of DNA damage tolerance pathways in human cells,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$360.500,$97.297,457797,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,14.08.19,PA18-484
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01GM074917-13,RPGs - Non SBIR/STTR,9774059,"BIELINSKY, ANJA-KATRIN",6981467,Understanding the Biological Function of Mcm10,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$212.800,$99.581,312381,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,09.08.19,PA13-302
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,4R00AG058800-02,RPGs - Non SBIR/STTR,9995783,"CAMELL, CHRISTINA",9714653,Macrophage inflammasome activation and the mechanism of lipolysis resistance in aged adipose,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$168.765,$80.235,249000,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,07.09.19,PA16-193
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,3R35GM124896-02S1,RPGs - Non SBIR/STTR,9880842,"CHEN, YUE",10989892,Functional Dissection of Metabolic-Sensing Proline Hydroxylation Pathways,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$136.988,NA,136988,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,07.06.19,PA18-591
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R35GM124896-03,RPGs - Non SBIR/STTR,9773155,"CHEN, YUE",10989892,Functional Dissection of Metabolic-Sensing Proline Hydroxylation Pathways,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.008,$118.165,368173,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,20.08.19,RFAGM17-004
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5F30CA200432-05,Training - Individual,9751250,"CHENG, ADAM Z",11898790,HIV-1 Vif in AIDS-Related Malignancies,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$46.405,NA,46405,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,02.09.19,PA14-150
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01HL138539-02,RPGs - Non SBIR/STTR,9625557,"CORNEA, RAZVAN LIVIU",6800128,High-Throughput Screens to Discover Novel Inhibitors of Leaky RyR2 for Heart Failure Therapy,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$645.337,$115.073,760410,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,11.12.18,PA16-160
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01CA187027-05,RPGs - Non SBIR/STTR,9657664,"DONG, ZIGANG",1865871,Chemoprevention of colon cancer by targeting the Wnt/beta-catenin pathway,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$221.887,$116.491,338378,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,06.03.19,PA13-302
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R21AI138793-02,RPGs - Non SBIR/STTR,9691857,"EBRAHIMI, DIAKO",14129468,Molecular Determinants of HIV hypermutation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$11.364,$6.136,17500,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,17.04.19,PA16-161
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,1R35GM133487-01,RPGs - Non SBIR/STTR,9797192,"ELIAS, MIKAEL H",12359678,Unravelling the Importance of Bacterial Signaling using Specific Interference Strategies,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$249.960,$131.900,381860,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,05.09.19,PAR17-190
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01AR042423-25,RPGs - Non SBIR/STTR,9759764,"ERVASTI, JAMES M",1888753,Cytoskeletal Interactions of Dystrophin,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$253.724,$116.742,370466,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,24.07.19,PA13-302
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R01AR049899-16,RPGs - Non SBIR/STTR,9695170,"ERVASTI, JAMES M",1888753,Costamere Defects in Muscular Dystrophies,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$258.526,$119.669,378195,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,23.03.19,PA13-302
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,1R35GM133475-01,RPGs - Non SBIR/STTR,9797073,"FREEMAN, MICHAEL F",14742459,Discovery and characterization of biocatalysts for ribosomally encoded alpha-N-methylated peptide natural products,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$249.996,$109.853,359849,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,19.07.19,PAR17-190
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,2R01GM105707-07,RPGs - Non SBIR/STTR,9660034,"GOLDSTROHM, AARON CHARLES",9812354,Novel Regulatory Mechanisms of Drosophila Pumilio,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$210.000,$111.207,321207,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,28.12.18,PA18-484
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,3R35GM119483-04S1,RPGs - Non SBIR/STTR,9897757,"GORDON, WENDY RYAN",7266587,Decoding mechanotransduction mechanisms of cell-surface receptors,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$53.658,$20.341,73999,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,10.07.19,PA18-906
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R35GM119483-04,RPGs - Non SBIR/STTR,9745647,"GORDON, WENDY RYAN",7266587,Decoding mechanotransduction mechanisms of cell-surface receptors,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000,$121.432,371432,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,21.06.19,RFAGM16-003
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5U24CA199347-04,Other Research-Related,9664593,"GRIFFIN, TIMOTHY J",6363230,A Galaxy?based multi?omic informatics hub for cancer researchers,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$313.103,$169.076,482179,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,07.03.19,PAR13-294
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,1P01CA234228-01A1,RPGs - Non SBIR/STTR,9804090,"HARRIS, REUBEN S",8004071,APOBEC MUTAGENESIS IN BREAST CANCER,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$1.162.127,$494.380,1656507,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,09.08.19,PAR18-290
BIOCHEMISTRY MOLECULAR BIOLOGY AND BIOPHYSICS,Minnesota,BCMP,1450402,5R37AI064046-14,RPGs - Non SBIR/STTR,9613764,"HARRIS, REUBEN S",8004071,APOBEC3 Proteins in HIV Restriction,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000,$112.712,362712,5,MINNEAPOLIS,MINNESOTA,55455,Y,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,Domestic Higher Education,19.12.18,PA13-302
