department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
BIOCHEMISTRY AND MOLECULAR BIOL,Oklahoma,BCMP,1524003,5R21AI128137-02,RPGs - Non SBIR/STTR,9493399,"RODGERS, KARLA K",1921411,Nuclear export-dependent functions of RAG2 in the DNA damage response system,BIOCHEMISTRY,SCHOOLS OF MEDICINE,125000,60000,185000,5,OKLAHOMA CITY,OKLAHOMA,73117,Y,UNIVERSITY OF OKLAHOMA COLLEGE OF MED,Domestic Higher Education,25.04.18,PA16-161
CELLULAR BIOLOGY AND PHARMACOLOGY,FIU-Wertheim,BCMP,513809,5R01ES023779-04,RPGs - Non SBIR/STTR,9388343,"ROSEN, BARRY P",1891251,The human arsenic methylation pathway,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,225000,96892,321892,26,MIAMI,FLORIDA,33199,Y,FIU - HERBERT WERTHEIM COLLEGE OF MED,Domestic Higher Education,29.11.17,PA13-302
CELLULAR BIOLOGY AND PHARMACOLOGY,FIU-Wertheim,BCMP,513809,5R01GM055425-35,RPGs - Non SBIR/STTR,9506770,"ROSEN, BARRY P",1891251,Mechanisms of Arsenic Transport and Biotransformations,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,335000,146709,481709,26,MIAMI,FLORIDA,33199,Y,FIU - HERBERT WERTHEIM COLLEGE OF MED,Domestic Higher Education,22.06.18,PA13-302
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,1R21CA229044-01,RPGs - Non SBIR/STTR,9572744,"ABBOTT, KAREN L",8307907,Novel platform linking cancer-specific glycosylation with cell signaling outcomes,BIOCHEMISTRY,SCHOOLS OF MEDICINE,150000,75250,225250,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,12.09.18,RFACA17-010
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,1U01CA226055-01,RPGs - Non SBIR/STTR,9502671,"ABBOTT, KAREN L",8307907,Glycomics Laboratory for the Development of Ovarian Cancer Biomarkers,BIOCHEMISTRY,SCHOOLS OF MEDICINE,524338,243763,768101,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,18.04.18,PAR17-206
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,5R01DK102206-05,RPGs - Non SBIR/STTR,9553794,"BALDINI, GIULIA",1886133,Lipid Stress and MC4R,BIOCHEMISTRY,SCHOOLS OF MEDICINE,225000,110250,335250,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,29.08.18,PA13-302
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,5R01CA183895-05,RPGs - Non SBIR/STTR,9438506,"EOFF, ROBERT L",8296828,Translesion DNA polymerase kappa activity in gliomas,BIOCHEMISTRY,SCHOOLS OF MEDICINE,207500,95575,303075,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,19.01.18,PA11-260
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,5R01LM012482-03,RPGs - Non SBIR/STTR,9540939,"MILLER, GROVER P",6275546,Computationally modeling the impact of ontogeny on drug metabolic fate,BIOCHEMISTRY,SCHOOLS OF MEDICINE,268281,44844,313125,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,13.08.18,PAR13-300
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,5R35GM122601-02,RPGs - Non SBIR/STTR,9479199,"RANEY, KEVIN D",7748160,Functions and Mechanisms of Helicases and G-Quadruplex Nucleic Acids,BIOCHEMISTRY,SCHOOLS OF MEDICINE,360000,169716,529716,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,24.04.18,RFAGM17-002
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Arkansas,BCMP,1471106,5R01GM081766-08,RPGs - Non SBIR/STTR,9494596,"WAHLS, WAYNE P",7748234,Biochemistry of recombination in meiosis,BIOCHEMISTRY,SCHOOLS OF MEDICINE,2e+05,94612,294612,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,15.05.18,PA13-302
PHARMACOLOGY AND TOXICOLOGY,Arkansas,BCMP,1471106,2T32GM106999-06,Training - Institutional,9355447,"MAYEUX, PHILIP R",1915862,Systems Pharmacology and Toxicology Training Program,PHARMACOLOGY,SCHOOLS OF MEDICINE,139344,9224,148568,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,20.06.18,PA16-152
PHARMACOLOGY AND TOXICOLOGY,Arkansas,BCMP,1471106,1F31DA046121-01,Training - Individual,9540607,"MCCLENAHAN, SAMANTHA",14616583,"Development of an Enantiomeric Specific Vaccine for 3,4-Methylenedioxypyrovalerone (MDPV) Abuse",PHARMACOLOGY,SCHOOLS OF MEDICINE,34733,NA,34733,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,13.07.18,PA16-309
PHARMACOLOGY AND TOXICOLOGY,Arkansas,BCMP,1471106,5R01DA039195-04,RPGs - Non SBIR/STTR,9444419,"OWENS, SAMUEL MICHAEL",1879878,Pharmacology and Therapy for MDPV and alpha-PVP Like Drugs of Abuse,PHARMACOLOGY,SCHOOLS OF MEDICINE,351998,164075,516073,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,26.03.18,PAR14-106
PHARMACOLOGY AND TOXICOLOGY,Arkansas,BCMP,1471106,3R01DA039143-03S1,RPGs - Non SBIR/STTR,9678005,"PRATHER, PAUL L",7748147,Synthetic Cannabinoid Toxicity: Role of Biotransformation,PHARMACOLOGY,SCHOOLS OF MEDICINE,30500,12985,43485,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,30.04.18,PAR14-106
PHARMACOLOGY AND TOXICOLOGY,Arkansas,BCMP,1471106,5R01DA039143-03,RPGs - Non SBIR/STTR,9479115,"PRATHER, PAUL L",7748147,Synthetic Cannabinoid Toxicity: Role of Biotransformation,PHARMACOLOGY,SCHOOLS OF MEDICINE,364521,175211,539732,2,LITTLE ROCK,ARKANSAS,72205,Y,UNIV OF ARKANSAS FOR MEDICAL SCIENCES,Domestic Higher Education,27.04.18,PAR14-106
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,1R01CA223978-01,RPGs - Non SBIR/STTR,9439666,"CARVAJAL CARMONA, LUIS GUILLERMO",11805960,Genetic studies of homologous recombination deficiency in hispanic gastric cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,393616,224361,617977,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,08.06.18,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01CA206222-03,RPGs - Non SBIR/STTR,9438505,"CHEN, HONGWU",1923149,Targeting key orphan nuclear receptor in lethal prostate cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,228750,130388,359138,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,22.02.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01HD087566-03,RPGs - Non SBIR/STTR,9441027,"DENG, WENBIN",8704424,Regenerating CNS white matter using induced pluripotent stem cells,BIOCHEMISTRY,SCHOOLS OF MEDICINE,207500,118275,325775,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.02.18,PAR13-094
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01HD091325-02,RPGs - Non SBIR/STTR,9538075,"DENG, WENBIN",8704424,Differentiation and Integration of Trisomy 21 iPSCs in an Animal Model,BIOCHEMISTRY,SCHOOLS OF MEDICINE,207500,118275,325775,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,25.04.18,PAR13-094
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R00NS083627-05,RPGs - Non SBIR/STTR,9404486,"DENNIS, MEGAN Y",10551584,Characterization of Human-Specific Duplicated Genes Implicated in Neurocognitive,BIOCHEMISTRY,SCHOOLS OF MEDICINE,176263,60604,236867,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,18.12.17,PA11-197
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,1DP2MH119424-01,RPGs - Non SBIR/STTR,9561456,"DENNIS, MEGAN Y",10551584,The function of duplicated genes in human brain evolution and disease,BIOCHEMISTRY,SCHOOLS OF MEDICINE,1500000,855000,2355000,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,13.09.18,RFARM17-006
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01GM100482-07,RPGs - Non SBIR/STTR,9505918,"FIDELIS, KRZYSZTOF A",6979263,Center for Critical Assessment of Structure Prediction,BIOCHEMISTRY,SCHOOLS OF MEDICINE,406816,231885,638701,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,22.05.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01GM113929-04,RPGs - Non SBIR/STTR,9494633,"HAGERMAN, PAUL J",1883079,Epigenetic regulation of the FMR1 gene,BIOCHEMISTRY,SCHOOLS OF MEDICINE,254968,145331,400299,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,29.05.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01EB012569-07,RPGs - Non SBIR/STTR,9479688,"LAM, KIT S",1899553,Targeting nanotherapeutics against murine and feline oral cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,340903,186971,527874,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,04.05.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5U01CA198880-04,RPGs - Non SBIR/STTR,9532115,"LAM, KIT S",1899553,The rodent eye as a non-invasive window for understanding cancer nanotherapeutics,BIOCHEMISTRY,SCHOOLS OF MEDICINE,373494,212892,586386,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,27.07.18,PAR14-285
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R33CA196445-03,RPGs - Non SBIR/STTR,9532104,"LAM, KIT S",1899553,GESI: a novel technology for functional imaging in living cells,BIOCHEMISTRY,SCHOOLS OF MEDICINE,231874,130749,360046,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.07.18,RFACA15-003
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01CA115483-14,RPGs - Non SBIR/STTR,9477423,"LAM, KIT S",1899553,Therapeutic Targeting Agents for Ovarian Cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,225000,120281,345281,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,27.04.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01CA199668-04,RPGs - Non SBIR/STTR,9548181,"LI, YUANPEI",11240614,Stimuli-responsive crosslinked theranostics against advanced prostate cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,228750,130388,359138,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,22.08.18,PAR13-185
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01HD086195-03,RPGs - Non SBIR/STTR,9383048,"LI, YUANPEI",11240614,Smart targeting nano-theranostics for image-guided drug delivery to pediatric brain tumors,BIOCHEMISTRY,SCHOOLS OF MEDICINE,207500,118275,325775,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,14.11.17,PAR13-325
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R21AI132458-02,RPGs - Non SBIR/STTR,9546496,"LIU, RUIWU",8253594,Rapid development of neutralizing antiserum against Zika virus,BIOCHEMISTRY,SCHOOLS OF MEDICINE,150000,85500,235500,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,13.07.18,PAR16-106
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,1R01HL139473-01,RPGs - Non SBIR/STTR,9419176,"LO, SU HAO",3129186,Roles of endothelial tensins,BIOCHEMISTRY,SCHOOLS OF MEDICINE,250000,142500,392500,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,18.12.17,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5U01NS103522-02,RPGs - Non SBIR/STTR,9533713,"TIAN, LIN",11281318,Genetically encoded indicators for large-scale sensing of neuromodulatory signaling in behaving animals,BIOCHEMISTRY,SCHOOLS OF MEDICINE,836970,116147,953117,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.08.18,RFANS17-004
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01GM113888-03,RPGs - Non SBIR/STTR,9438550,"YU, AIMING",8294076,Recombinant microRNAs in xenobiotic disposition,BIOCHEMISTRY,SCHOOLS OF MEDICINE,232097,102856,334953,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,26.01.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5U01CA175315-05,RPGs - Non SBIR/STTR,9458702,"YU, AIMING",8294076,MicroRNA-1291 in Regulation of Xenobiotic Disposition and Cell Differentiation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,212339,85551,297890,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,30.03.18,PA11-260
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,3R01DE026737-02S1,RPGs - Non SBIR/STTR,9721441,"ZHOU, CHENGJI",8651110,Cellular and molecular mechanisms of orofacial clefts,BIOCHEMISTRY,SCHOOLS OF MEDICINE,73840,31880,105720,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,19.06.18,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,5R01DE026737-02,RPGs - Non SBIR/STTR,9511784,"ZHOU, CHENGJI",8651110,Cellular and molecular mechanisms of orofacial clefts,BIOCHEMISTRY,SCHOOLS OF MEDICINE,349922,199456,549378,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,05.06.18,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,UC Davis,BCMP,577503,1R01NS102261-01A1,RPGs - Non SBIR/STTR,9517366,"ZHOU, CHENGJI",8651110,Surface ectodermal mechanism and maternal intervention of neural tube defects,BIOCHEMISTRY,SCHOOLS OF MEDICINE,306694,174816,481510,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,01.03.18,PA16-160
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL030077-37,RPGs - Non SBIR/STTR,9455770,"BERS, DONALD M",1882823,Ionic Control of Cardiac Muscle Contraction: EC Coupling,PHARMACOLOGY,SCHOOLS OF MEDICINE,298836,172905,471741,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,21.03.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL081562-14,RPGs - Non SBIR/STTR,9455766,"BERS, DONALD M",1882823,Phospholemman and Na-Pump Function in Cardiac Myocytes,PHARMACOLOGY,SCHOOLS OF MEDICINE,266961,142771,409732,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,21.03.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,1R01HL142282-01,RPGs - Non SBIR/STTR,9545236,"BERS, DONALD M",1882823,CaMKII activation and regulation in adult cardiac myocytes,PHARMACOLOGY,SCHOOLS OF MEDICINE,406206,221516,627722,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,18.04.18,PA16-160
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL133832-02,RPGs - Non SBIR/STTR,9454583,"BERS, DONALD M",1882823,AKAP-dependent regulation of Cardiac SR Ca handling,PHARMACOLOGY,SCHOOLS OF MEDICINE,350834,145168,496002,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,21.03.18,PA16-160
PHARMACOLOGY,UC Davis,BCMP,577503,5R01ES025229-04,RPGs - Non SBIR/STTR,9419917,"CHEN, CHAO-YIN",7738267,Mechanisms underlying secondhand smoke-induced cardiovascular dysfunction,PHARMACOLOGY,SCHOOLS OF MEDICINE,273422,155851,429273,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,02.02.18,PA11-244
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL123526-04,RPGs - Non SBIR/STTR,9535458,"CHEN-IZU, YE",6300453,Novel Cell-in-Gel System for Mechanotransduction Study at the Single Cell Level,PHARMACOLOGY,SCHOOLS OF MEDICINE,336481,157521,494002,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,23.08.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,3R01HL123526-03S2,RPGs - Non SBIR/STTR,9573451,"CHEN-IZU, YE",6300453,Novel Cell-in-Gel System for Mechanotransduction Study at the Single Cell Level,PHARMACOLOGY,SCHOOLS OF MEDICINE,42360,24145,66505,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,19.03.18,PA16-288
PHARMACOLOGY,UC Davis,BCMP,577503,1R13HL139086-01A1,Other Research-Related,9531967,"CHEN-IZU, YE",6300453,Mechanics and Energetics in Cardiac Arrhythmias and Heart Failure,PHARMACOLOGY,SCHOOLS OF MEDICINE,30000,0,30000,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,15.02.18,PA16-294
PHARMACOLOGY,UC Davis,BCMP,577503,5U01HL126273-04,RPGs - Non SBIR/STTR,9548278,"CLANCY, COLLEEN E",6490459,Predictive multiscale in silico cardio-pharmacology,PHARMACOLOGY,SCHOOLS OF MEDICINE,557319,228772,786091,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,23.08.18,PAR11-203
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL128537-03,RPGs - Non SBIR/STTR,9513034,"CLANCY, COLLEEN E",6490459,In silico Safety Pharmacology,PHARMACOLOGY,SCHOOLS OF MEDICINE,515233,160618,675851,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,26.06.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,1OT2OD026580-01,Other,9630596,"CLANCY, COLLEEN E",6490459,Development of the Predictive NeuroCardiovascular Simulator,PHARMACOLOGY,SCHOOLS OF MEDICINE,929143,454854,1383997,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,01.08.18,RFARM17-010
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL131517-03,RPGs - Non SBIR/STTR,9458794,"GRANDI, ELEONORA",10297208,Perturbed Sodium and Calcium Fluxes in Atrial Fibrillation,PHARMACOLOGY,SCHOOLS OF MEDICINE,274248,119606,393854,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,09.02.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5T32GM099608-07,Training - Institutional,9482438,"HELL, JOHANNES W",1958738,Predoctoral Training in Pharmacological Sciences,PHARMACOLOGY,SCHOOLS OF MEDICINE,220334,13836,234170,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,07.06.18,PA14-015
PHARMACOLOGY,UC Davis,BCMP,577503,5R01MH097887-05,RPGs - Non SBIR/STTR,9452106,"HELL, JOHANNES W",1958738,Molecular Mechanisms of Postsynaptic AMPA Receptor Localization,PHARMACOLOGY,SCHOOLS OF MEDICINE,314884,179484,494368,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.03.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5R01AG055357-03,RPGs - Non SBIR/STTR,9483608,"HELL, JOHANNES W",1958738,Role of a-actinin in Cav1.2 Function,PHARMACOLOGY,SCHOOLS OF MEDICINE,319504,182117,501621,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,17.05.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,1F32HL144017-01,Training - Individual,9612404,"KO, CHRISTOPHER",12579079,Physiological Effects of Autonomous CaMKII Activation in Cardiac Myocytes,PHARMACOLOGY,SCHOOLS OF MEDICINE,59038,NA,59038,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,03.08.18,PA16-307
PHARMACOLOGY,UC Davis,BCMP,577503,1K99HL138160-01A1,Other Research-Related,9527578,"MOROTTI, STEFANO",12094438,Modeling of subcellular signaling crosstalk in failing myocytes,PHARMACOLOGY,SCHOOLS OF MEDICINE,112341,8987,121328,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.04.18,PA16-193
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL098200-09,RPGs - Non SBIR/STTR,9497817,"NAVEDO, MANUEL F",8085072,Calcium Sparklers-Induced Vascular Dysfunction During Diabetes,PHARMACOLOGY,SCHOOLS OF MEDICINE,253297,144379,397676,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,16.05.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL121059-04,RPGs - Non SBIR/STTR,9475286,"NAVEDO, MANUEL F",8085072,Coupling of Vascular Cav1.2 Channels In Health & Disease,PHARMACOLOGY,SCHOOLS OF MEDICINE,344931,196611,541542,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,20.04.18,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5R01HL111600-07,RPGs - Non SBIR/STTR,9402115,"RIPPLINGER, CRYSTAL MAY",10597031,Sympathetic remodeling and ventricular arrhythmia,PHARMACOLOGY,SCHOOLS OF MEDICINE,326886,126380,453266,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,16.12.17,PA13-302
PHARMACOLOGY,UC Davis,BCMP,577503,5R01NS100294-02,RPGs - Non SBIR/STTR,9474685,"WULFF, HEIKE",8039376,Microglial K+ Channels in Ischemic Stroke,PHARMACOLOGY,SCHOOLS OF MEDICINE,218750,115656,334406,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,22.01.18,PA16-160
PHARMACOLOGY,UC Davis,BCMP,577503,5R21NS101876-02,RPGs - Non SBIR/STTR,9418128,"WULFF, HEIKE",8039376,Structure Assisted Design of SK Channel Selective Activators,PHARMACOLOGY,SCHOOLS OF MEDICINE,125000,60517,185517,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,28.12.17,PA16-161
PHARMACOLOGY,UC Davis,BCMP,577503,1R01GM129376-01,RPGs - Non SBIR/STTR,9580735,"XIANG, YANG K",8240733,Novel mechanism on subpopulation-dependent biased GPCR signaling in neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,176000,100320,276320,3,DAVIS,CALIFORNIA,95618,Y,UNIV OF CALIFORNIA DAVIS COL OF MED,Domestic Higher Education,21.08.18,PA16-160
BIOCHEMISTRY AND MOLECULAR BIOLOGY,LSU New Orleans,BCMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,LSU New Orleans,BCMP,577902,5R01GM123253-02,RPGs - Non SBIR/STTR,9441788,"BACKES, WAYNE L",1865333,Interactions Among P450 System Proteins and Their Distribution into Endoplasmic Reticulum Microdomains,PHARMACOLOGY,SCHOOLS OF MEDICINE,278841,119060,397901,2,NEW ORLEANS,LOUISIANA,70112,Y,LSU SCHOOL OF MEDICINE IN NEW ORLEANS,Domestic Higher Education,13.02.18,PA16-160
PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,LSU New Orleans,BCMP,577902,1F32HL140865-01,Training - Individual,9470112,"BASTING, TYLER MATTHEW",11896012,ADAM17 mediated arterial pressure regulation in conscious mice: an optogenetic study,PHARMACOLOGY,SCHOOLS OF MEDICINE,59038,NA,59038,2,NEW ORLEANS,LOUISIANA,70112,Y,LSU SCHOOL OF MEDICINE IN NEW ORLEANS,Domestic Higher Education,15.06.18,PA16-307
